;Loading1;Loading2;Loading3;Loading4;Loading5;ids;type;label
ADAMTSL3.rna_b;-0.511016002557573;0.391285897192484;-0.334471669127037;-0.0486910892393818;0.261417775879332;ADAMTSL3;rna_b;ADAMTSL3
IFIT2.rna_b;0.217307587949818;0.152815080606342;-0.301820401255898;0.0762357798746878;-0.0771885480177426;IFIT2;rna_b;IFIT2
CCDC97.rna_b;0.102918481954586;0.470550973652355;-0.240584335449897;-0.0774153692864505;0.0896247551060765;CCDC97;rna_b;CCDC97
TAF9B.rna_b;-0.370405312203541;0.132553574215784;0.03247548893118;-0.179373453322998;0.0482960262851663;TAF9B;rna_b;TAF9B
FEZ2.rna_b;0.432909312602813;-0.186329666483258;-0.210139643748415;0.139182110701557;0.111187895935489;FEZ2;rna_b;FEZ2
PYGO1.rna_b;-0.863763591030252;0.0165419013294426;0.0569132630384596;-0.0273687938825115;-0.229097485246598;PYGO1;rna_b;PYGO1
INO80B.rna_b;0.674821286958224;0.174268079819401;0.289586273840968;-0.0656187980740319;0.0891818284174237;INO80B;rna_b;INO80B
KHDRBS3.rna_b;0.56522043596682;-0.252685870998237;0.234528243102037;-0.152602742546528;-0.360242232550104;KHDRBS3;rna_b;KHDRBS3
LRRC38.rna_b;0.370440077259476;0.405898130787181;0.384613011962465;-0.210911186275828;-0.039766381197993;LRRC38;rna_b;LRRC38
TCIRG1.rna_b;0.459138019457512;0.329990342658903;-0.461497897342268;0.0245191766250429;0.219419531404766;TCIRG1;rna_b;TCIRG1
DNAJB5.rna_b;0.00757967360558549;0.371786033669482;-0.0513760971561086;-0.151853359442347;0.160504159377934;DNAJB5;rna_b;DNAJB5
PITPNB.rna_b;-0.438558736654667;0.287397903624941;-0.0572324309219747;0.0153142185384184;-0.383487209477793;PITPNB;rna_b;PITPNB
EMC2.rna_b;0.567051206822894;-0.45519074079453;-0.0829676527648696;-0.182822925562926;-0.116198214729526;EMC2;rna_b;EMC2
OSBPL2.rna_b;-0.763257048929521;-0.0268077808251387;0.0823823142743059;-0.208642024508234;-0.19592241599162;OSBPL2;rna_b;OSBPL2
SLC39A3.rna_b;0.722326636873553;-0.20698863104554;0.256503181733117;0.200788394132855;0.118037097609679;SLC39A3;rna_b;SLC39A3
CRAT.rna_b;-0.254574588694425;-0.126047633733152;0.354459216241886;-0.0617368489816394;-0.1444249188101;CRAT;rna_b;CRAT
DR1.rna_b;-0.654068633094424;0.0371503019093764;-0.0242157102754734;0.0808466199961996;0.0668854982251156;DR1;rna_b;DR1
LYPLA2.rna_b;0.65807899269574;0.0584824988662069;-0.200082430307072;0.202549590897765;-0.0112823703629466;LYPLA2;rna_b;LYPLA2
SLK.rna_b;-0.932278711193736;0.133565715658398;0.0659485538500422;-0.0793794863706643;-0.112442655376853;SLK;rna_b;SLK
MCCC2.rna_b;-0.541647412731723;0.0938962474705638;-0.0863654008473478;-0.0842287274501083;-0.397734660109341;MCCC2;rna_b;MCCC2
ST6GALNAC1.rna_b;-0.135690704779749;-0.0334215648190803;-0.224253787303838;-0.212485756165414;-0.259652510445217;ST6GALNAC1;rna_b;ST6GALNAC1
MACROH2A1.rna_b;0.679391241463505;-0.218126263279639;-0.120705344858647;-0.196118285979439;0.0769801008812713;MACROH2A1;rna_b;MACROH2A1
ELP2.rna_b;0.185072306038643;0.182136961070385;0.013905388027461;-0.315748799245807;-0.266315864164893;ELP2;rna_b;ELP2
LGMN.rna_b;0.133345898531279;0.404926947066252;0.64033934524206;0.205295561958235;0.0637932137016816;LGMN;rna_b;LGMN
WDR25.rna_b;-0.440700349361752;-0.114259710804467;0.330524677259099;0.251719979450204;-0.0901941505312218;WDR25;rna_b;WDR25
XPA.rna_b;0.147125352551459;-0.315031150065521;-0.481959221677411;0.026037625742928;-0.335770400262164;XPA;rna_b;XPA
FBXL6.rna_b;0.246207835233528;-0.154938865572225;-0.237779451565242;-0.127404360176143;-0.129770451574246;FBXL6;rna_b;FBXL6
CECR2.rna_b;-0.857745532614148;0.167352473575897;0.225880232368337;0.0420898770213285;-0.0567125167552184;CECR2;rna_b;CECR2
NELFA.rna_b;0.422837401819257;0.0151267286864349;-0.0717773426420887;-0.0679530905056188;0.150162782322779;NELFA;rna_b;NELFA
MCTP1.rna_b;-0.448043241547851;0.386896418449891;-0.0572207981192494;-0.0943175304943241;0.0804708402072619;MCTP1;rna_b;MCTP1
GALNT7.rna_b;-0.393887829044325;0.505652162231727;0.12310506156084;-0.218593294101986;-0.444735169757845;GALNT7;rna_b;GALNT7
GDE1.rna_b;0.744165016463801;-0.205745723816877;0.29433878796055;0.0995714265294122;-0.171433771422623;GDE1;rna_b;GDE1
ZNF365.rna_b;-0.197356279811107;0.318810025325932;-0.237770552417346;-0.0833361999963314;0.33742935538397;ZNF365;rna_b;ZNF365
AHDC1.rna_b;-0.604494017253216;0.260604133478078;0.557555255938125;0.139235944376317;0.132584548661753;AHDC1;rna_b;AHDC1
DERL2.rna_b;0.112922856587177;-0.439272672951152;-0.133821089070708;-0.118577525586019;-0.076056896483507;DERL2;rna_b;DERL2
SIK3.rna_b;-0.554746407897063;0.200470052221937;-0.122160743806911;-0.0650426496006504;-0.166527694947309;SIK3;rna_b;SIK3
IFFO1.rna_b;0.708406642560928;-0.132552773458412;0.0600289838193083;0.19617717985447;-0.299152181752491;IFFO1;rna_b;IFFO1
CCDC191.rna_b;-0.0247735993410125;-0.365759325176002;-0.225690310362004;-0.0542972596177275;-0.337476417048066;CCDC191;rna_b;CCDC191
ZNRD2.rna_b;0.34378253539063;-0.172596965245558;0.425747763076194;0.0863033508857063;0.34112023819337;ZNRD2;rna_b;ZNRD2
TRIM45.rna_b;-0.00123491875699455;0.090097224209827;0.214669756071961;0.300702275533404;-0.193342984388535;TRIM45;rna_b;TRIM45
IFNAR1.rna_b;-0.357162279509091;-0.00174645066047546;0.0795879857979719;-0.10353378432022;0.196805561775751;IFNAR1;rna_b;IFNAR1
ACY1.rna_b;0.389382859650867;-0.14823526655643;-0.0988158956634668;-0.152458571653435;0.278365685520153;ACY1;rna_b;ACY1
PERP.rna_b;0.298261095380645;0.584996198506747;0.29933102642286;0.155623122319732;-0.310421807515144;PERP;rna_b;PERP
NFAT5.rna_b;-0.884911263316317;-0.0414104242114104;-0.141216271030386;-0.0402993941984536;-0.158668476551958;NFAT5;rna_b;NFAT5
CD44.rna_b;-0.168289681284738;0.0264318852233227;-0.145125349320918;0.200177896171176;0.419840256893644;CD44;rna_b;CD44
WASF2.rna_b;-0.572649859958564;0.318765188243791;-0.233605732367704;-0.112471788985065;0.176597531325595;WASF2;rna_b;WASF2
NIPAL2.rna_b;0.0239745817867475;0.20005396455035;0.0380494835998277;-0.133393645090118;0.134584176237395;NIPAL2;rna_b;NIPAL2
BBS2.rna_b;-0.246417607613693;-0.34974475091633;0.108767845090677;-0.0230789447184545;-0.169307027842598;BBS2;rna_b;BBS2
DHX33.rna_b;-0.745676657691519;-0.140346963606612;-0.225820881993119;-0.0622009361341981;-0.357075171873392;DHX33;rna_b;DHX33
GRIK3.rna_b;-0.0899060212964321;0.264289773123936;-0.212136720392942;-0.250483022182273;0.177384451289091;GRIK3;rna_b;GRIK3
PPP1R15A.rna_b;0.239783465711002;0.427365966074265;0.366614233864363;-0.0878137876279863;0.0950897671863007;PPP1R15A;rna_b;PPP1R15A
MBTPS1.rna_b;0.0032605330403184;0.0401484708903436;-0.282233658813867;0.122605592307756;-0.12576799936819;MBTPS1;rna_b;MBTPS1
PKNOX1.rna_b;-0.0262972931967347;0.199762558853184;-0.301867046903669;0.323764458130145;0.0997000708465386;PKNOX1;rna_b;PKNOX1
CHRM3.rna_b;-0.164426752742897;0.477061930537242;-0.52123848590959;-0.254501499303068;-0.0855658540321975;CHRM3;rna_b;CHRM3
LRRK2.rna_b;-0.615838481375356;0.220063241315815;0.47321602837685;-0.0776836001295343;-0.141431109875437;LRRK2;rna_b;LRRK2
CITED2.rna_b;0.356209258765258;0.138949412404571;0.48638963949365;0.142481453427998;-0.246249912478099;CITED2;rna_b;CITED2
LRRC17.rna_b;0.447237429226993;0.128003933588317;-0.230140147360006;0.0393375532526929;0.500599527345169;LRRC17;rna_b;LRRC17
NKIRAS1.rna_b;0.539722762348739;-0.190862444587919;-0.016442602857748;0.0495290358097515;0.142949622342325;NKIRAS1;rna_b;NKIRAS1
RIPK1.rna_b;-0.178248945582672;0.463830624168794;-0.329929439046722;-0.121084456340801;-0.0219500002850132;RIPK1;rna_b;RIPK1
ZDHHC16.rna_b;0.2985048107568;-0.365883587794036;-0.116245461311184;0.0375594495481428;-0.0884521603603271;ZDHHC16;rna_b;ZDHHC16
CIMAP1B.rna_b;0.26310214114084;-0.197037800990299;0.232569420823891;0.122878602879317;0.00176528344117166;CIMAP1B;rna_b;CIMAP1B
FYB2.rna_b;-0.427671747998598;-0.163479259931057;-0.321679151531337;0.0395641845254628;0.304615690483428;FYB2;rna_b;FYB2
CIAO2A.rna_b;0.446680660251913;-0.370766927510438;-0.07937792149355;0.322596563841208;-0.148621893418181;CIAO2A;rna_b;CIAO2A
ZNF644.rna_b;-0.796800114256614;0.300065873875246;-0.25031653776641;0.0655014093893585;-0.0144227997684842;ZNF644;rna_b;ZNF644
POFUT1.rna_b;-0.71541313879382;0.237253895068361;0.206144380780636;0.173310487626914;0.282712793075303;POFUT1;rna_b;POFUT1
NLK.rna_b;-0.335586574319472;0.0985217589178714;0.198832832246032;-0.153508852953898;0.0261977150754158;NLK;rna_b;NLK
ZNF875.rna_b;-0.660028129758518;-0.313158721476679;-0.0508454384625358;-0.000784653647521953;-0.20588202043648;ZNF875;rna_b;ZNF875
MSH2.rna_b;0.0207435792009955;0.104165089786265;-0.149627225043035;-0.112424016881411;-0.423263897828458;MSH2;rna_b;MSH2
YKT6.rna_b;0.69782486831712;-0.418817816958228;0.0894227230002584;0.0712254319757163;0.0869456216236978;YKT6;rna_b;YKT6
CEP63.rna_b;0.0296509704384112;0.0613326678589074;-0.393339716766951;-0.391978927832208;0.0935074086929847;CEP63;rna_b;CEP63
FNIP2.rna_b;-0.701087274894261;0.568118185583357;0.166987143148697;-0.137226328295108;-0.20196828735649;FNIP2;rna_b;FNIP2
LDHD.rna_b;0.188020736948661;0.241904714783993;0.314573986385994;-0.16010557806628;-0.167942982093303;LDHD;rna_b;LDHD
ENSECAG00000010324.rna_b;0.241331748870856;-0.127474345241508;-0.145537197737285;0.145425206624486;0.18419118864991;ENSECAG00000010324;rna_b;ENSECAG00000010324
INPP4B.rna_b;-0.756329901891055;0.079931951438769;0.0700553824933291;-0.0513927150374282;-0.184337029535232;INPP4B;rna_b;INPP4B
SLC37A3.rna_b;0.126452469731103;0.415721936267933;-0.192402695387975;-0.0998114255342567;0.314811608733813;SLC37A3;rna_b;SLC37A3
PGLS.rna_b;0.826512790802296;-0.26710882022704;-0.0815281309420577;-0.0207186587104821;0.0888452311633767;PGLS;rna_b;PGLS
BCL2L13.rna_b;-0.734670322167974;0.126249611389805;0.372727935300203;0.1265606460497;-0.140897243184861;BCL2L13;rna_b;BCL2L13
NUCKS1.rna_b;0.319281450330827;-0.192529541546658;-0.0995598331545927;-0.253810477322305;-0.0485359890889694;NUCKS1;rna_b;NUCKS1
RETSAT.rna_b;0.147148017538824;-0.262478241978841;-0.178212956162723;-0.110447131079915;-0.351772058328815;RETSAT;rna_b;RETSAT
DUSP10.rna_b;0.250420565486785;0.390193913389715;0.202706553408195;-0.087760380545518;-0.10958839625463;DUSP10;rna_b;DUSP10
CIART.rna_b;0.712838362463881;-0.329460840901147;0.0137451554772329;0.155290239265726;0.117377497184204;CIART;rna_b;CIART
MLST8.rna_b;0.756316246533137;-0.223177730247927;0.203251549312151;-0.0401935813249654;0.21659584917044;MLST8;rna_b;MLST8
RP2.rna_b;-0.339788520908457;0.249687819643807;-0.151261091730134;-0.0457825339751088;0.211570467921211;RP2;rna_b;RP2
DDX10.rna_b;0.600233621934122;-0.379165589950478;-0.203404168219142;-0.12533710024968;0.190141816705277;DDX10;rna_b;DDX10
FAM78A.rna_b;-0.234697104739371;-0.186242575826242;0.307096936631251;-0.0431745906245364;0.161655114867713;FAM78A;rna_b;FAM78A
SLC44A2.rna_b;0.0995587574134382;0.636874303914237;0.191544322663485;-0.166946831431682;0.0865819195645049;SLC44A2;rna_b;SLC44A2
DNM3.rna_b;-0.389919100262866;0.127538607210756;-0.178885924035117;-0.0711013333929958;-0.426993647484498;DNM3;rna_b;DNM3
ANKIB1.rna_b;-0.84915269381147;0.226099342843152;-0.0482003718196744;-0.0755027699040885;-0.0323427203397725;ANKIB1;rna_b;ANKIB1
RNF214.rna_b;-0.784751554786539;0.248532571192449;-0.00699919997307573;0.0246860162946215;-0.22475527432914;RNF214;rna_b;RNF214
SRPK2.rna_b;0.507057289586086;0.340282275072528;0.139179400835362;0.0975518670621732;0.00934187178683378;SRPK2;rna_b;SRPK2
ENSECAG00000010377.rna_b;-0.191658472667682;0.151693527671953;0.420336493340653;0.512130931176714;0.132139592781681;ENSECAG00000010377;rna_b;ENSECAG00000010377
CCNY.rna_b;-0.287137441137747;-0.559291226242241;0.184553937886658;-0.135881115352276;-0.0875788793834518;CCNY;rna_b;CCNY
SGTA.rna_b;0.741590452507561;-0.334565752569584;0.159886749169034;0.146115166820275;0.0867537837247863;SGTA;rna_b;SGTA
POP7.rna_b;0.710390323908133;-0.282387851193811;0.0548517752736341;0.155474165711989;0.107744584047226;POP7;rna_b;POP7
MET.rna_b;0.0997581502019749;-0.0516818075583964;-0.447926533834568;0.0577008734215065;0.0695661659317403;MET;rna_b;MET
FAN1.rna_b;-0.601413283210376;0.139446057280316;-0.277219602104542;0.214543360880054;-0.493397437458477;FAN1;rna_b;FAN1
ZBTB45.rna_b;-0.109529396221426;0.479228806861124;0.355828462605129;-0.0663147335971237;-0.121254394253408;ZBTB45;rna_b;ZBTB45
STK36.rna_b;0.100511158300244;0.0499855474098291;-0.156665349142673;0.434123690297823;-0.105690542048992;STK36;rna_b;STK36
CDC123.rna_b;0.629980587022272;-0.42606659207724;0.0522351762894894;-0.145695681530047;-0.107199966607781;CDC123;rna_b;CDC123
RAB27A.rna_b;-0.130481410395443;-0.168332148429773;-0.159426275214111;0.281284479974349;0.0869327103868907;RAB27A;rna_b;RAB27A
KCTD15.rna_b;0.00514995460374283;0.181985096190032;0.0590433100686732;0.185126504703563;0.280982575549254;KCTD15;rna_b;KCTD15
CLN5.rna_b;0.197005438462878;-0.212259767482292;-0.30192995265486;-0.0405036773404745;-0.414617434350901;CLN5;rna_b;CLN5
NSF.rna_b;-0.361055044731274;-0.0528798538089576;0.415611077085005;0.0864297407125754;0.0361365067887383;NSF;rna_b;NSF
ACAD11.rna_b;0.0735959442112407;-0.305081256509986;0.344921282510359;0.345613652375154;-0.0150262649229477;ACAD11;rna_b;ACAD11
HELZ.rna_b;-0.866750144039143;0.219242796124235;0.125572749545067;0.0139063084815352;0.15063585884111;HELZ;rna_b;HELZ
TRIB2.rna_b;-0.205650398618949;0.639403529195033;0.0604587766026374;0.0777687187853835;0.179838463555198;TRIB2;rna_b;TRIB2
BAG4.rna_b;-0.865524131588554;0.112664588530223;-0.120842738426792;0.148724906189431;-0.122383078564319;BAG4;rna_b;BAG4
LRP3.rna_b;0.404615911618471;0.00667007013089875;0.323680560960764;-0.0920292568699727;0.17358730983786;LRP3;rna_b;LRP3
BOD1L1.rna_b;-0.362200725374574;-0.00128086251063864;0.208249125951165;-0.122715976359876;0.035081148763767;BOD1L1;rna_b;BOD1L1
CHRNA3.rna_b;-0.0733597275059906;0.0927338254220304;-0.295560389817344;-0.114841768708368;0.0786935417009395;CHRNA3;rna_b;CHRNA3
PON2.rna_b;0.562460488058058;-0.165884684758599;-0.0392606739522052;0.272769092361932;0.105391072872457;PON2;rna_b;PON2
GPRASP2.rna_b;-0.0565561803545898;0.624502204515335;0.183356892927304;-0.173993067767502;-0.0373668440575852;GPRASP2;rna_b;GPRASP2
RUBCN.rna_b;-0.636371881567732;0.24112082517157;0.0803087686174952;-0.0427655544609673;-0.207422444944011;RUBCN;rna_b;RUBCN
SLC25A19.rna_b;0.065053990009881;-0.160342305356243;0.0366179391764335;-0.461073580812745;0.0180068118787568;SLC25A19;rna_b;SLC25A19
DNAJC16.rna_b;-0.590711834724385;-0.0832462826787749;0.287764835110151;0.180228203283607;-0.24736044982934;DNAJC16;rna_b;DNAJC16
ZNF326.rna_b;0.369716388710532;0.148553988520069;0.153507077628628;-0.179167286638247;0.00464846643587678;ZNF326;rna_b;ZNF326
RECK.rna_b;-0.00183715013662029;0.231724768737816;-0.429084811091669;-0.255781653208614;0.241658799080538;RECK;rna_b;RECK
THOC2.rna_b;0.495393374652734;-0.41859375448129;-0.349967986241222;-0.0660472406312285;0.0890397001502279;THOC2;rna_b;THOC2
CHMP2B.rna_b;0.0125835876741439;-0.289372316651478;0.146710487152164;0.284579741824348;-0.0824525859256746;CHMP2B;rna_b;CHMP2B
SLC9B2.rna_b;0.623812467181946;-0.322621163333072;0.133651638726822;0.0848836837811391;0.0345435860763103;SLC9B2;rna_b;SLC9B2
TCEA3.rna_b;0.551922136060647;0.0571146383116951;0.42020081122801;0.0185834237805098;-0.319600995201792;TCEA3;rna_b;TCEA3
ENSECAG00000010440.rna_b;0.643082980586614;-0.316672825125293;-0.307486768487305;0.203507563807998;-0.24903867744774;ENSECAG00000010440;rna_b;ENSECAG00000010440
CIB2.rna_b;0.711136171720752;0.180190680325148;-0.0495204162542104;0.324455096328481;0.0812073852796797;CIB2;rna_b;CIB2
ST3GAL6.rna_b;0.588535217657485;-0.0210270413510435;0.526444856910346;0.148097151299681;-0.0951299735708469;ST3GAL6;rna_b;ST3GAL6
IFT25.rna_b;0.421775906765406;-0.211925343850639;-0.149474112653649;0.271997790655538;0.0195754946706487;IFT25;rna_b;IFT25
EFEMP1.rna_b;0.262618974823223;0.00582509913879846;-0.578491022326084;-0.114078911176079;0.577771890644926;EFEMP1;rna_b;EFEMP1
CCDC59.rna_b;0.526873740141247;-0.251347823847219;-0.0831048288135615;0.0546094194760738;-0.266480986357504;CCDC59;rna_b;CCDC59
MYOC.rna_b;0.388205295892197;0.132181502298095;-0.198665938342522;-0.128259373393607;0.387426656348953;MYOC;rna_b;MYOC
MED8.rna_b;0.504874136641885;0.319821617237674;0.106507471753685;0.177763594304302;-0.27801279302949;MED8;rna_b;MED8
GGCX.rna_b;-0.497638535034764;0.160645590887104;-0.0133645625439332;-0.260465783278714;0.392573833559292;GGCX;rna_b;GGCX
ENTR1.rna_b;-0.168148557165402;-0.0321045408051915;-0.0908477538630206;0.0235033995669897;-0.0259862054956655;ENTR1;rna_b;ENTR1
STRN3.rna_b;-0.781556832208694;-0.0461219886312998;0.124512599381674;0.0807689222300411;0.050771616371454;STRN3;rna_b;STRN3
CHCHD7.rna_b;0.644938141637268;-0.324262970654462;-0.220056664232534;0.136754186722304;0.156851971078586;CHCHD7;rna_b;CHCHD7
ERCC4.rna_b;-0.728200629027798;-0.104932506202838;0.0982814049163919;-0.258709587793914;-0.241587187733623;ERCC4;rna_b;ERCC4
IL33.rna_b;-0.0296401756607649;0.453193847539558;0.194043412619265;-0.168742434013549;0.0687250363877388;IL33;rna_b;IL33
L3MBTL2.rna_b;0.217421665126568;-0.231119923960781;0.0175742598313971;0.16824585572001;0.459449354549404;L3MBTL2;rna_b;L3MBTL2
HK1.rna_b;0.379713879310295;0.057674895234635;0.374253378575026;0.097066251152021;0.0300690038505278;HK1;rna_b;HK1
ENSECAG00000010480.rna_b;0.804683431063313;-0.265394535174898;0.141895117445393;0.122664173451902;0.119971403925256;ENSECAG00000010480;rna_b;ENSECAG00000010480
CCDC186.rna_b;-0.603240110257992;0.0646088409116014;0.397736439878942;0.208284702676705;-0.0837090609601837;CCDC186;rna_b;CCDC186
NFATC2IP.rna_b;-0.525194237168954;0.0550999316603235;-0.0868910888296689;-0.170481312710982;-0.369897626994921;NFATC2IP;rna_b;NFATC2IP
BRMS1.rna_b;0.795790878936463;-0.210111342689969;-0.293929100223936;-0.171087747945337;0.00371044500898854;BRMS1;rna_b;BRMS1
MFSD10.rna_b;0.390112871967944;0.289109577669249;-0.116565536414882;-0.254060908219261;0.0569026317664388;MFSD10;rna_b;MFSD10
ENTPD4.rna_b;-0.538160153873766;0.262932214099525;-0.228552547048562;0.128511846741511;-0.0270247487987;ENTPD4;rna_b;ENTPD4
DNAJC12.rna_b;0.535289425251574;0.178713952207473;0.267688515453202;-0.131952941575228;-0.202981469445961;DNAJC12;rna_b;DNAJC12
CNNM4.rna_b;-0.757323246368116;0.183348187866678;0.182584762426913;-0.0356506579327775;-0.0569312318054566;CNNM4;rna_b;CNNM4
XAB2.rna_b;0.530006573898945;0.130186530243124;-0.169682527294535;-0.104975456985056;0.316704847419675;XAB2;rna_b;XAB2
ZNF398.rna_b;-0.899228397154976;0.125641641313356;0.0889796911790496;0.179513081412473;-0.038102251137735;ZNF398;rna_b;ZNF398
PLEKHH3.rna_b;0.226094073363337;0.373282594144427;0.0444544009883384;-0.0656059604587729;0.176186994757523;PLEKHH3;rna_b;PLEKHH3
SEMA4F.rna_b;0.140523815082478;0.146025959896622;-0.254577897435712;-0.102713655522799;0.094448116507316;SEMA4F;rna_b;SEMA4F
RNF121.rna_b;0.532128531378744;-0.387009045857989;0.0213431417651886;-0.00323198528531808;-0.13593658910582;RNF121;rna_b;RNF121
RCN3.rna_b;0.621220086989912;-0.0452715517314522;-0.115947396021547;0.0529656740016566;0.444673896306649;RCN3;rna_b;RCN3
HOMEZ.rna_b;-0.0605832861982;-0.126675146265781;0.296327876077274;0.380510897737275;-0.151224289814494;HOMEZ;rna_b;HOMEZ
CAND2.rna_b;-0.646686114008237;-0.107398847051755;0.460018078223969;0.160025922674562;-0.0933388465139117;CAND2;rna_b;CAND2
DNAJB12.rna_b;-0.610929963183129;0.170706582601041;0.2889763227092;0.0227257146370519;-0.260862360107495;DNAJB12;rna_b;DNAJB12
PRRG1.rna_b;-0.659337468412773;0.127779283855887;-0.432194577416628;-0.280298818265075;-0.0658420881663677;PRRG1;rna_b;PRRG1
GOLGA3.rna_b;-0.791949435079396;0.231374377183794;-0.0149474057391457;-0.109716057948852;-0.142065879583236;GOLGA3;rna_b;GOLGA3
TSFM.rna_b;0.72183069510837;-0.301298516854741;-0.0550721748045234;-0.149759113070633;0.112737823117147;TSFM;rna_b;TSFM
SERPINB8.rna_b;-0.019847252576082;-0.0606400424645238;-0.29364340853917;-0.29288614861075;-0.368691372947984;SERPINB8;rna_b;SERPINB8
DCAF5.rna_b;-0.77542358786648;-0.10441643892365;0.146135218675661;-0.00568617056323617;-0.201629339962089;DCAF5;rna_b;DCAF5
STK3.rna_b;0.000556300644963413;-0.211165252665058;0.240374300296203;0.204126201576384;-0.00976840268912053;STK3;rna_b;STK3
LRRC28.rna_b;-0.187599848376436;0.0194619002307212;0.145373927731459;-0.0658572297451083;-0.253179377166373;LRRC28;rna_b;LRRC28
F2RL2.rna_b;-0.15764671608561;-0.175017160593975;-0.574977102476872;-0.04858337171995;0.261453380129973;F2RL2;rna_b;F2RL2
PPP1CA.rna_b;0.85525863083784;-0.223116217818456;0.0636809141257309;0.0730267944617996;0.100979884717765;PPP1CA;rna_b;PPP1CA
GTF3C1.rna_b;0.0657765497285613;-0.108421638046605;-0.101710202336965;0.164202393755208;0.0561971377376097;GTF3C1;rna_b;GTF3C1
HSD17B12.rna_b;-0.880217464915272;0.0229461768214063;-0.032055044743815;-0.0374981051677295;0.0237106311420296;HSD17B12;rna_b;HSD17B12
ENSECAG00000010539.rna_b;0.7291743140135;-0.409113410474311;0.284057076440918;0.205019833807637;0.0478480374944939;ENSECAG00000010539;rna_b;ENSECAG00000010539
